x, y, vx, vy
-39.3784, 3.01414, 9.84569, 9.84569
-39.3292, 3.01418, 9.84537, 9.84537
-39.28, 3.01422, 9.84505, 9.84505
-39.2307, 3.01426, 9.84473, 9.84473
-39.1815, 3.0143, 9.84441, 9.84441
-39.1323, 3.01434, 9.84408, 9.84408
-39.0831, 3.01438, 9.84376, 9.84376
-39.0338, 3.01443, 9.84344, 9.84344
-38.9846, 3.01447, 9.84311, 9.84311
-38.9354, 3.01451, 9.84278, 9.84278
-38.8862, 3.01455, 9.84246, 9.84246
-38.837, 3.01459, 9.84213, 9.84213
-38.7878, 3.01464, 9.8418, 9.8418
-38.7386, 3.01468, 9.84147, 9.84147
-38.6894, 3.01472, 9.84114, 9.84114
-38.6402, 3.01476, 9.84081, 9.84081
-38.591, 3.01481, 9.84048, 9.84048
-38.5417, 3.01485, 9.84015, 9.84015
-38.4925, 3.01489, 9.83981, 9.83981
-38.4433, 3.01494, 9.83948, 9.83948
-38.3941, 3.01498, 9.83914, 9.83914
-38.345, 3.01502, 9.83881, 9.83881
-38.2958, 3.01507, 9.83847, 9.83847
-38.2466, 3.01511, 9.83813, 9.83813
-38.1974, 3.01516, 9.83779, 9.83779
-38.1482, 3.0152, 9.83745, 9.83745
-38.099, 3.01524, 9.83711, 9.83711
-38.0498, 3.01529, 9.83677, 9.83677
-38.0006, 3.01533, 9.83643, 9.83643
-37.9515, 3.01538, 9.83609, 9.83609
-37.9023, 3.01542, 9.83574, 9.83574
-37.8531, 3.01547, 9.8354, 9.8354
-37.8039, 3.01551, 9.83505, 9.83505
-37.7547, 3.01556, 9.83471, 9.83471
-37.7056, 3.0156, 9.83436, 9.83436
-37.6564, 3.01565, 9.83401, 9.83401
-37.6072, 3.01569, 9.83366, 9.83366
-37.5581, 3.01574, 9.83331, 9.83331
-37.5089, 3.01579, 9.83296, 9.83296
-37.4597, 3.01583, 9.83261, 9.83261
-37.4106, 3.01588, 9.83226, 9.83226
-37.3614, 3.01592, 9.8319, 9.8319
-37.3122, 3.01597, 9.83155, 9.83155
-37.2631, 3.01602, 9.83119, 9.83119
-37.2139, 3.01606, 9.83083, 9.83083
-37.1648, 3.01611, 9.83048, 9.83048
-37.1156, 3.01616, 9.83012, 9.83012
-37.0665, 3.0162, 9.82976, 9.82976
-37.0173, 3.01625, 9.8294, 9.8294
-36.9682, 3.0163, 9.82904, 9.82904
-36.919, 3.01635, 9.82867, 9.82867
-36.8699, 3.0164, 9.82831, 9.82831
-36.8207, 3.01644, 9.82795, 9.82795
-36.7716, 3.01649, 9.82758, 9.82758
-36.7225, 3.01654, 9.82722, 9.82722
-36.6733, 3.01659, 9.82685, 9.82685
-36.6242, 3.01664, 9.82648, 9.82648
-36.5751, 3.01669, 9.82611, 9.82611
-36.5259, 3.01673, 9.82574, 9.82574
-36.4768, 3.01678, 9.82537, 9.82537
-36.4277, 3.01683, 9.825, 9.825
-36.3786, 3.01688, 9.82463, 9.82463
-36.3294, 3.01693, 9.82425, 9.82425
-36.2803, 3.01698, 9.82388, 9.82388
-36.2312, 3.01703, 9.8235, 9.8235
-36.1821, 3.01708, 9.82312, 9.82312
-36.133, 3.01713, 9.82275, 9.82275
-36.0838, 3.01718, 9.82237, 9.82237
-36.0347, 3.01723, 9.82199, 9.82199
-35.9856, 3.01728, 9.82161, 9.82161
-35.9365, 3.01733, 9.82122, 9.82122
-35.8874, 3.01738, 9.82084, 9.82084
-35.8383, 3.01743, 9.82046, 9.82046
-35.7892, 3.01748, 9.82007, 9.82007
-35.7401, 3.01754, 9.81968, 9.81968
-35.691, 3.01759, 9.8193, 9.8193
-35.6419, 3.01764, 9.81891, 9.81891
-35.5928, 3.01769, 9.81852, 9.81852
-35.5437, 3.01774, 9.81813, 9.81813
-35.4946, 3.0178, 9.81774, 9.81774
-35.4455, 3.01785, 9.81735, 9.81735
-35.3965, 3.0179, 9.81695, 9.81695
-35.3474, 3.01795, 9.81656, 9.81656
-35.2983, 3.01801, 9.81616, 9.81616
-35.2492, 3.01806, 9.81576, 9.81576
-35.2001, 3.01811, 9.81537, 9.81537
-35.1511, 3.01817, 9.81497, 9.81497
-35.102, 3.01822, 9.81457, 9.81457
-35.0529, 3.01827, 9.81417, 9.81417
-35.0038, 3.01833, 9.81376, 9.81376
-34.9548, 3.01838, 9.81336, 9.81336
-34.9057, 3.01843, 9.81295, 9.81295
-34.8566, 3.01849, 9.81255, 9.81255
-34.8076, 3.01854, 9.81214, 9.81214
-34.7585, 3.0186, 9.81173, 9.81173
-34.7094, 3.01865, 9.81132, 9.81132
-34.6604, 3.01871, 9.81091, 9.81091
-34.6113, 3.01876, 9.8105, 9.8105
-34.5623, 3.01882, 9.81009, 9.81009
-34.5132, 3.01887, 9.80968, 9.80968
-34.4642, 3.01893, 9.80926, 9.80926
-34.4151, 3.01899, 9.80885, 9.80885
-34.3661, 3.01904, 9.80843, 9.80843
-34.3171, 3.0191, 9.80801, 9.80801
-34.268, 3.01916, 9.80759, 9.80759
-34.219, 3.01921, 9.80717, 9.80717
-34.1699, 3.01927, 9.80675, 9.80675
-34.1209, 3.01933, 9.80632, 9.80632
-34.0719, 3.01938, 9.8059, 9.8059
-34.0228, 3.01944, 9.80547, 9.80547
-33.9738, 3.0195, 9.80505, 9.80505
-33.9248, 3.01956, 9.80462, 9.80462
-33.8758, 3.01961, 9.80419, 9.80419
-33.8267, 3.01967, 9.80376, 9.80376
-33.7777, 3.01973, 9.80333, 9.80333
-33.7287, 3.01979, 9.80289, 9.80289
-33.6797, 3.01985, 9.80246, 9.80246
-33.6307, 3.01991, 9.80202, 9.80202
-33.5817, 3.01997, 9.80159, 9.80159
-33.5327, 3.02003, 9.80115, 9.80115
-33.4837, 3.02009, 9.80071, 9.80071
-33.4347, 3.02015, 9.80027, 9.80027
-33.3857, 3.02021, 9.79983, 9.79983
-33.3367, 3.02027, 9.79938, 9.79938
-33.2877, 3.02033, 9.79894, 9.79894
-33.2387, 3.02039, 9.79849, 9.79849
-33.1897, 3.02045, 9.79805, 9.79805
-33.1407, 3.02051, 9.7976, 9.7976
-33.0917, 3.02057, 9.79715, 9.79715
-33.0427, 3.02063, 9.7967, 9.7967
-32.9937, 3.02069, 9.79625, 9.79625
-32.9447, 3.02075, 9.79579, 9.79579
-32.8958, 3.02082, 9.79534, 9.79534
-32.8468, 3.02088, 9.79488, 9.79488
-32.7978, 3.02094, 9.79442, 9.79442
-32.7488, 3.021, 9.79397, 9.79397
-32.6999, 3.02107, 9.7935, 9.7935
-32.6509, 3.02113, 9.79304, 9.79304
-32.6019, 3.02119, 9.79258, 9.79258
-32.553, 3.02126, 9.79212, 9.79212
-32.504, 3.02132, 9.79165, 9.79165
-32.4551, 3.02138, 9.79118, 9.79118
-32.4061, 3.02145, 9.79071, 9.79071
-32.3572, 3.02151, 9.79024, 9.79024
-32.3082, 3.02158, 9.78977, 9.78977
-32.2593, 3.02164, 9.7893, 9.7893
-32.2103, 3.02171, 9.78883, 9.78883
-32.1614, 3.02177, 9.78835, 9.78835
-32.1124, 3.02184, 9.78787, 9.78787
-32.0635, 3.0219, 9.78739, 9.78739
-32.0145, 3.02197, 9.78691, 9.78691
-31.9656, 3.02204, 9.78643, 9.78643
-31.9167, 3.0221, 9.78595, 9.78595
-31.8677, 3.02217, 9.78547, 9.78547
-31.8188, 3.02224, 9.78498, 9.78498
-31.7699, 3.0223, 9.78449, 9.78449
-31.721, 3.02237, 9.78401, 9.78401
-31.6721, 3.02244, 9.78351, 9.78351
-31.6231, 3.0225, 9.78302, 9.78302
-31.5742, 3.02257, 9.78253, 9.78253
-31.5253, 3.02264, 9.78203, 9.78203
-31.4764, 3.02271, 9.78154, 9.78154
-31.4275, 3.02278, 9.78104, 9.78104
-31.3786, 3.02285, 9.78054, 9.78054
-31.3297, 3.02292, 9.78004, 9.78004
-31.2808, 3.02299, 9.77954, 9.77954
-31.2319, 3.02306, 9.77903, 9.77903
-31.183, 3.02312, 9.77853, 9.77853
-31.1341, 3.0232, 9.77802, 9.77802
-31.0852, 3.02327, 9.77751, 9.77751
-31.0363, 3.02334, 9.777, 9.777
-30.9874, 3.02341, 9.77649, 9.77649
-30.9386, 3.02348, 9.77598, 9.77598
-30.8897, 3.02355, 9.77546, 9.77546
-30.8408, 3.02362, 9.77495, 9.77495
-30.7919, 3.02369, 9.77443, 9.77443
-30.743, 3.02377, 9.77391, 9.77391
-30.6942, 3.02384, 9.77339, 9.77339
-30.6453, 3.02391, 9.77286, 9.77286
-30.5964, 3.02398, 9.77234, 9.77234
-30.5476, 3.02406, 9.77181, 9.77181
-30.4987, 3.02413, 9.77129, 9.77129
-30.4499, 3.0242, 9.77076, 9.77076
-30.401, 3.02428, 9.77022, 9.77022
-30.3522, 3.02435, 9.76969, 9.76969
-30.3033, 3.02443, 9.76916, 9.76916
-30.2545, 3.0245, 9.76862, 9.76862
-30.2056, 3.02458, 9.76808, 9.76808
-30.1568, 3.02465, 9.76754, 9.76754
-30.108, 3.02473, 9.767, 9.767
-30.0591, 3.0248, 9.76646, 9.76646
-30.0103, 3.02488, 9.76591, 9.76591
-29.9615, 3.02496, 9.76536, 9.76536
-29.9126, 3.02503, 9.76482, 9.76482
-29.8638, 3.02511, 9.76427, 9.76427
-29.815, 3.02519, 9.76371, 9.76371
-29.7662, 3.02526, 9.76316, 9.76316
-29.7173, 3.02534, 9.7626, 9.7626
-29.6685, 3.02542, 9.76205, 9.76205
-29.6197, 3.0255, 9.76149, 9.76149
-29.5709, 3.02558, 9.76093, 9.76093
-29.5221, 3.02566, 9.76036, 9.76036
-29.4733, 3.02573, 9.7598, 9.7598
-29.4245, 3.02581, 9.75923, 9.75923
-29.3757, 3.02589, 9.75866, 9.75866
-29.3269, 3.02597, 9.75809, 9.75809
-29.2781, 3.02605, 9.75752, 9.75752
-29.2293, 3.02613, 9.75695, 9.75695
-29.1806, 3.02622, 9.75637, 9.75637
-29.1318, 3.0263, 9.75579, 9.75579
-29.083, 3.02638, 9.75521, 9.75521
-29.0342, 3.02646, 9.75463, 9.75463
-28.9854, 3.02654, 9.75405, 9.75405
-28.9367, 3.02663, 9.75346, 9.75346
-28.8879, 3.02671, 9.75288, 9.75288
-28.8391, 3.02679, 9.75229, 9.75229
-28.7904, 3.02687, 9.75169, 9.75169
-28.7416, 3.02696, 9.7511, 9.7511
-28.6929, 3.02704, 9.75051, 9.75051
-28.6441, 3.02713, 9.74991, 9.74991
-28.5954, 3.02721, 9.74931, 9.74931
-28.5466, 3.0273, 9.74871, 9.74871
-28.4979, 3.02738, 9.74811, 9.74811
-28.4491, 3.02747, 9.7475, 9.7475
-28.4004, 3.02755, 9.74689, 9.74689
-28.3517, 3.02764, 9.74628, 9.74628
-28.3029, 3.02773, 9.74567, 9.74567
-28.2542, 3.02781, 9.74506, 9.74506
-28.2055, 3.0279, 9.74444, 9.74444
-28.1568, 3.02799, 9.74382, 9.74382
-28.108, 3.02808, 9.7432, 9.7432
-28.0593, 3.02816, 9.74258, 9.74258
-28.0106, 3.02825, 9.74196, 9.74196
-27.9619, 3.02834, 9.74133, 9.74133
-27.9132, 3.02843, 9.7407, 9.7407
-27.8645, 3.02852, 9.74007, 9.74007
-27.8158, 3.02861, 9.73944, 9.73944
-27.7671, 3.0287, 9.73881, 9.73881
-27.7184, 3.02879, 9.73817, 9.73817
-27.6697, 3.02888, 9.73753, 9.73753
-27.621, 3.02897, 9.73689, 9.73689
-27.5723, 3.02906, 9.73624, 9.73624
-27.5237, 3.02916, 9.7356, 9.7356
-27.475, 3.02925, 9.73495, 9.73495
-27.4263, 3.02934, 9.7343, 9.7343
-27.3776, 3.02943, 9.73365, 9.73365
-27.329, 3.02953, 9.73299, 9.73299
-27.2803, 3.02962, 9.73234, 9.73234
-27.2316, 3.02972, 9.73168, 9.73168
-27.183, 3.02981, 9.73101, 9.73101
-27.1343, 3.0299, 9.73035, 9.73035
-27.0857, 3.03, 9.72968, 9.72968
-27.037, 3.0301, 9.72901, 9.72901
-26.9884, 3.03019, 9.72834, 9.72834
-26.9397, 3.03029, 9.72767, 9.72767
-26.8911, 3.03039, 9.72699, 9.72699
-26.8425, 3.03048, 9.72631, 9.72631
-26.7938, 3.03058, 9.72563, 9.72563
-26.7452, 3.03068, 9.72495, 9.72495
-26.6966, 3.03078, 9.72426, 9.72426
-26.648, 3.03087, 9.72358, 9.72358
-26.5993, 3.03097, 9.72289, 9.72289
-26.5507, 3.03107, 9.72219, 9.72219
-26.5021, 3.03117, 9.7215, 9.7215
-26.4535, 3.03127, 9.7208, 9.7208
-26.4049, 3.03137, 9.7201, 9.7201
-26.3563, 3.03148, 9.71939, 9.71939
-26.3077, 3.03158, 9.71869, 9.71869
-26.2591, 3.03168, 9.71798, 9.71798
-26.2105, 3.03178, 9.71727, 9.71727
-26.1619, 3.03188, 9.71656, 9.71656
-26.1134, 3.03199, 9.71584, 9.71584
-26.0648, 3.03209, 9.71512, 9.71512
-26.0162, 3.03219, 9.7144, 9.7144
-25.9676, 3.0323, 9.71368, 9.71368
-25.9191, 3.0324, 9.71295, 9.71295
-25.8705, 3.03251, 9.71222, 9.71222
-25.8219, 3.03261, 9.71149, 9.71149
-25.7734, 3.03272, 9.71075, 9.71075
-25.7248, 3.03283, 9.71002, 9.71002
-25.6763, 3.03293, 9.70928, 9.70928
-25.6277, 3.03304, 9.70853, 9.70853
-25.5792, 3.03315, 9.70779, 9.70779
-25.5306, 3.03326, 9.70704, 9.70704
-25.4821, 3.03337, 9.70629, 9.70629
-25.4336, 3.03347, 9.70553, 9.70553
-25.3851, 3.03358, 9.70478, 9.70478
-25.3365, 3.03369, 9.70402, 9.70402
-25.288, 3.0338, 9.70326, 9.70326
-25.2395, 3.03392, 9.70249, 9.70249
-25.191, 3.03403, 9.70172, 9.70172
-25.1425, 3.03414, 9.70095, 9.70095
-25.094, 3.03425, 9.70018, 9.70018
-25.0455, 3.03436, 9.6994, 9.6994
-24.997, 3.03448, 9.69862, 9.69862
-24.9485, 3.03459, 9.69784, 9.69784
-24.9, 3.0347, 9.69705, 9.69705
-24.8515, 3.03482, 9.69626, 9.69626
-24.803, 3.03493, 9.69547, 9.69547
-24.7545, 3.03505, 9.69468, 9.69468
-24.7061, 3.03517, 9.69388, 9.69388
-24.6576, 3.03528, 9.69308, 9.69308
-24.6091, 3.0354, 9.69227, 9.69227
-24.5607, 3.03552, 9.69147, 9.69147
-24.5122, 3.03564, 9.69066, 9.69066
-24.4638, 3.03575, 9.68984, 9.68984
-24.4153, 3.03587, 9.68903, 9.68903
-24.3669, 3.03599, 9.68821, 9.68821
-24.3184, 3.03611, 9.68738, 9.68738
-24.27, 3.03623, 9.68656, 9.68656
-24.2216, 3.03636, 9.68573, 9.68573
-24.1731, 3.03648, 9.68489, 9.68489
-24.1247, 3.0366, 9.68406, 9.68406
-24.0763, 3.03672, 9.68322, 9.68322
-24.0279, 3.03685, 9.68238, 9.68238
-23.9795, 3.03697, 9.68153, 9.68153
-23.9311, 3.03709, 9.68068, 9.68068
-23.8827, 3.03722, 9.67983, 9.67983
-23.8343, 3.03734, 9.67898, 9.67898
-23.7859, 3.03747, 9.67812, 9.67812
-23.7375, 3.0376, 9.67725, 9.67725
-23.6891, 3.03772, 9.67639, 9.67639
-23.6407, 3.03785, 9.67552, 9.67552
-23.5923, 3.03798, 9.67465, 9.67465
-23.5439, 3.03811, 9.67377, 9.67377
-23.4956, 3.03824, 9.67289, 9.67289
-23.4472, 3.03837, 9.67201, 9.67201
-23.3989, 3.0385, 9.67112, 9.67112
-23.3505, 3.03863, 9.67023, 9.67023
-23.3021, 3.03876, 9.66933, 9.66933
-23.2538, 3.03889, 9.66844, 9.66844
-23.2055, 3.03902, 9.66753, 9.66753
-23.1571, 3.03916, 9.66663, 9.66663
-23.1088, 3.03929, 9.66572, 9.66572
-23.0605, 3.03943, 9.66481, 9.66481
-23.0121, 3.03956, 9.66389, 9.66389
-22.9638, 3.0397, 9.66297, 9.66297
-22.9155, 3.03983, 9.66205, 9.66205
-22.8672, 3.03997, 9.66112, 9.66112
-22.8189, 3.04011, 9.66019, 9.66019
-22.7706, 3.04025, 9.65925, 9.65925
-22.7223, 3.04039, 9.65831, 9.65831
-22.674, 3.04052, 9.65737, 9.65737
-22.6257, 3.04066, 9.65642, 9.65642
-22.5774, 3.04081, 9.65547, 9.65547
-22.5291, 3.04095, 9.65452, 9.65452
-22.4809, 3.04109, 9.65356, 9.65356
-22.4326, 3.04123, 9.6526, 9.6526
-22.3843, 3.04137, 9.65163, 9.65163
-22.3361, 3.04152, 9.65066, 9.65066
-22.2878, 3.04166, 9.64968, 9.64968
-22.2396, 3.04181, 9.6487, 9.6487
-22.1913, 3.04195, 9.64772, 9.64772
-22.1431, 3.0421, 9.64673, 9.64673
-22.0949, 3.04225, 9.64574, 9.64574
-22.0466, 3.0424, 9.64475, 9.64475
-21.9984, 3.04254, 9.64375, 9.64375
-21.9502, 3.04269, 9.64274, 9.64274
-21.902, 3.04284, 9.64173, 9.64173
-21.8538, 3.04299, 9.64072, 9.64072
-21.8056, 3.04315, 9.6397, 9.6397
-21.7574, 3.0433, 9.63868, 9.63868
-21.7092, 3.04345, 9.63765, 9.63765
-21.661, 3.0436, 9.63662, 9.63662
-21.6128, 3.04376, 9.63559, 9.63559
-21.5646, 3.04391, 9.63455, 9.63455
-21.5165, 3.04407, 9.63351, 9.63351
-21.4683, 3.04423, 9.63246, 9.63246
-21.4201, 3.04438, 9.6314, 9.6314
-21.372, 3.04454, 9.63035, 9.63035
-21.3238, 3.0447, 9.62928, 9.62928
-21.2757, 3.04486, 9.62822, 9.62822
-21.2275, 3.04502, 9.62715, 9.62715
-21.1794, 3.04518, 9.62607, 9.62607
-21.1313, 3.04534, 9.62499, 9.62499
-21.0831, 3.0455, 9.6239, 9.6239
-21.035, 3.04567, 9.62281, 9.62281
-20.9869, 3.04583, 9.62172, 9.62172
-20.9388, 3.046, 9.62062, 9.62062
-20.8907, 3.04616, 9.61951, 9.61951
-20.8426, 3.04633, 9.6184, 9.6184
-20.7945, 3.0465, 9.61729, 9.61729
-20.7464, 3.04666, 9.61617, 9.61617
-20.6983, 3.04683, 9.61504, 9.61504
-20.6503, 3.047, 9.61391, 9.61391
-20.6022, 3.04717, 9.61278, 9.61278
-20.5541, 3.04735, 9.61164, 9.61164
-20.5061, 3.04752, 9.61049, 9.61049
-20.458, 3.04769, 9.60934, 9.60934
-20.41, 3.04786, 9.60818, 9.60818
-20.3619, 3.04804, 9.60702, 9.60702
-20.3139, 3.04822, 9.60585, 9.60585
-20.2659, 3.04839, 9.60468, 9.60468
-20.2178, 3.04857, 9.60351, 9.60351
-20.1698, 3.04875, 9.60232, 9.60232
-20.1218, 3.04893, 9.60114, 9.60114
-20.0738, 3.04911, 9.59994, 9.59994
-20.0258, 3.04929, 9.59874, 9.59874
-19.9778, 3.04947, 9.59754, 9.59754
-19.9298, 3.04965, 9.59633, 9.59633
-19.8819, 3.04984, 9.59511, 9.59511
-19.8339, 3.05002, 9.59389, 9.59389
-19.7859, 3.05021, 9.59266, 9.59266
-19.7379, 3.05039, 9.59143, 9.59143
-19.69, 3.05058, 9.59019, 9.59019
-19.642, 3.05077, 9.58895, 9.58895
-19.5941, 3.05096, 9.5877, 9.5877
-19.5462, 3.05115, 9.58644, 9.58644
-19.4982, 3.05134, 9.58518, 9.58518
-19.4503, 3.05153, 9.58391, 9.58391
-19.4024, 3.05173, 9.58263, 9.58263
-19.3545, 3.05192, 9.58135, 9.58135
-19.3066, 3.05212, 9.58007, 9.58007
-19.2587, 3.05231, 9.57878, 9.57878
-19.2108, 3.05251, 9.57748, 9.57748
-19.1629, 3.05271, 9.57617, 9.57617
-19.115, 3.05291, 9.57486, 9.57486
-19.0671, 3.05311, 9.57354, 9.57354
-19.0192, 3.05331, 9.57222, 9.57222
-18.9714, 3.05351, 9.57089, 9.57089
-18.9235, 3.05372, 9.56955, 9.56955
-18.8757, 3.05392, 9.56821, 9.56821
-18.8278, 3.05413, 9.56686, 9.56686
-18.78, 3.05434, 9.5655, 9.5655
-18.7322, 3.05454, 9.56414, 9.56414
-18.6844, 3.05475, 9.56277, 9.56277
-18.6365, 3.05496, 9.56139, 9.56139
-18.5887, 3.05518, 9.56001, 9.56001
-18.5409, 3.05539, 9.55862, 9.55862
-18.4931, 3.0556, 9.55722, 9.55722
-18.4454, 3.05582, 9.55582, 9.55582
-18.3976, 3.05603, 9.55441, 9.55441
-18.3498, 3.05625, 9.55299, 9.55299
-18.302, 3.05647, 9.55156, 9.55156
-18.2543, 3.05669, 9.55013, 9.55013
-18.2065, 3.05691, 9.54869, 9.54869
-18.1588, 3.05713, 9.54724, 9.54724
-18.1111, 3.05735, 9.54579, 9.54579
-18.0633, 3.05758, 9.54433, 9.54433
-18.0156, 3.0578, 9.54286, 9.54286
-17.9679, 3.05803, 9.54138, 9.54138
-17.9202, 3.05826, 9.5399, 9.5399
-17.8725, 3.05849, 9.53841, 9.53841
-17.8248, 3.05872, 9.53691, 9.53691
-17.7771, 3.05895, 9.5354, 9.5354
-17.7294, 3.05918, 9.53389, 9.53389
-17.6818, 3.05942, 9.53237, 9.53237
-17.6341, 3.05965, 9.53084, 9.53084
-17.5864, 3.05989, 9.5293, 9.5293
-17.5388, 3.06013, 9.52775, 9.52775
-17.4912, 3.06037, 9.5262, 9.5262
-17.4435, 3.06061, 9.52464, 9.52464
-17.3959, 3.06085, 9.52307, 9.52307
-17.3483, 3.0611, 9.52149, 9.52149
-17.3007, 3.06134, 9.5199, 9.5199
-17.2531, 3.06159, 9.51831, 9.51831
-17.2055, 3.06184, 9.5167, 9.5167
-17.1579, 3.06209, 9.51509, 9.51509
-17.1103, 3.06234, 9.51347, 9.51347
-17.0628, 3.06259, 9.51184, 9.51184
-17.0152, 3.06284, 9.51021, 9.51021
-16.9677, 3.0631, 9.50856, 9.50856
-16.9201, 3.06336, 9.5069, 9.5069
-16.8726, 3.06362, 9.50524, 9.50524
-16.8251, 3.06388, 9.50357, 9.50357
-16.7775, 3.06414, 9.50188, 9.50188
-16.73, 3.0644, 9.50019, 9.50019
-16.6825, 3.06466, 9.49849, 9.49849
-16.635, 3.06493, 9.49678, 9.49678
-16.5876, 3.0652, 9.49507, 9.49507
-16.5401, 3.06547, 9.49334, 9.49334
-16.4926, 3.06574, 9.4916, 9.4916
-16.4452, 3.06601, 9.48985, 9.48985
-16.3977, 3.06628, 9.4881, 9.4881
-16.3503, 3.06656, 9.48633, 9.48633
-16.3028, 3.06684, 9.48455, 9.48455
-16.2554, 3.06712, 9.48277, 9.48277
-16.208, 3.0674, 9.48097, 9.48097
-16.1606, 3.06768, 9.47917, 9.47917
-16.1132, 3.06796, 9.47735, 9.47735
-16.0658, 3.06825, 9.47553, 9.47553
-16.0184, 3.06854, 9.47369, 9.47369
-15.9711, 3.06883, 9.47184, 9.47184
-15.9237, 3.06912, 9.46999, 9.46999
-15.8764, 3.06941, 9.46812, 9.46812
-15.829, 3.0697, 9.46624, 9.46624
-15.7817, 3.07, 9.46435, 9.46435
-15.7344, 3.0703, 9.46246, 9.46246
-15.687, 3.0706, 9.46055, 9.46055
-15.6397, 3.0709, 9.45863, 9.45863
-15.5925, 3.0712, 9.45669, 9.45669
-15.5452, 3.07151, 9.45475, 9.45475
-15.4979, 3.07182, 9.4528, 9.4528
-15.4506, 3.07213, 9.45083, 9.45083
-15.4034, 3.07244, 9.44886, 9.44886
-15.3561, 3.07275, 9.44687, 9.44687
-15.3089, 3.07307, 9.44487, 9.44487
-15.2617, 3.07339, 9.44286, 9.44286
-15.2145, 3.0737, 9.44084, 9.44084
-15.1673, 3.07403, 9.4388, 9.4388
-15.1201, 3.07435, 9.43676, 9.43676
-15.0729, 3.07468, 9.4347, 9.4347
-15.0257, 3.075, 9.43263, 9.43263
-14.9785, 3.07533, 9.43055, 9.43055
-14.9314, 3.07567, 9.42845, 9.42845
-14.8842, 3.076, 9.42634, 9.42634
-14.8371, 3.07634, 9.42422, 9.42422
-14.79, 3.07667, 9.42209, 9.42209
-14.7429, 3.07702, 9.41995, 9.41995
-14.6958, 3.07736, 9.41779, 9.41779
-14.6487, 3.0777, 9.41562, 9.41562
-14.6016, 3.07805, 9.41343, 9.41343
-14.5545, 3.0784, 9.41124, 9.41124
-14.5075, 3.07875, 9.40903, 9.40903
-14.4604, 3.07911, 9.4068, 9.4068
-14.4134, 3.07946, 9.40456, 9.40456
-14.3664, 3.07982, 9.40231, 9.40231
-14.3194, 3.08019, 9.40005, 9.40005
-14.2724, 3.08055, 9.39777, 9.39777
-14.2254, 3.08092, 9.39548, 9.39548
-14.1784, 3.08128, 9.39317, 9.39317
-14.1314, 3.08166, 9.39085, 9.39085
-14.0845, 3.08203, 9.38851, 9.38851
-14.0375, 3.08241, 9.38616, 9.38616
-13.9906, 3.08279, 9.3838, 9.3838
-13.9437, 3.08317, 9.38142, 9.38142
-13.8968, 3.08355, 9.37903, 9.37903
-13.8499, 3.08394, 9.37662, 9.37662
-13.803, 3.08433, 9.37419, 9.37419
-13.7561, 3.08472, 9.37175, 9.37175
-13.7093, 3.08512, 9.3693, 9.3693
-13.6624, 3.08551, 9.36683, 9.36683
-13.6156, 3.08591, 9.36434, 9.36434
-13.5688, 3.08632, 9.36184, 9.36184
-13.522, 3.08672, 9.35932, 9.35932
-13.4752, 3.08713, 9.35679, 9.35679
-13.4284, 3.08754, 9.35424, 9.35424
-13.3816, 3.08796, 9.35167, 9.35167
-13.3349, 3.08838, 9.34909, 9.34909
-13.2881, 3.0888, 9.34649, 9.34649
-13.2414, 3.08922, 9.34387, 9.34387
-13.1947, 3.08965, 9.34124, 9.34124
-13.148, 3.09008, 9.33859, 9.33859
-13.1013, 3.09051, 9.33592, 9.33592
-13.0546, 3.09095, 9.33323, 9.33323
-13.0079, 3.09139, 9.33053, 9.33053
-12.9613, 3.09183, 9.32781, 9.32781
-12.9146, 3.09228, 9.32507, 9.32507
-12.868, 3.09272, 9.32231, 9.32231
-12.8214, 3.09318, 9.31954, 9.31954
-12.7748, 3.09363, 9.31674, 9.31674
-12.7282, 3.09409, 9.31393, 9.31393
-12.6816, 3.09455, 9.3111, 9.3111
-12.6351, 3.09502, 9.30825, 9.30825
-12.5885, 3.09549, 9.30538, 9.30538
-12.542, 3.09596, 9.30249, 9.30249
-12.4955, 3.09644, 9.29958, 9.29958
-12.449, 3.09692, 9.29665, 9.29665
-12.4025, 3.0974, 9.2937, 9.2937
-12.3561, 3.09789, 9.29074, 9.29074
-12.3096, 3.09838, 9.28775, 9.28775
-12.2632, 3.09888, 9.28474, 9.28474
-12.2167, 3.09937, 9.28171, 9.28171
-12.1703, 3.09988, 9.27866, 9.27866
-12.1239, 3.10038, 9.27559, 9.27559
-12.0776, 3.10089, 9.27249, 9.27249
-12.0312, 3.10141, 9.26938, 9.26938
-11.9848, 3.10192, 9.26624, 9.26624
-11.9385, 3.10245, 9.26308, 9.26308
-11.8922, 3.10297, 9.2599, 9.2599
-11.8459, 3.1035, 9.2567, 9.2567
-11.7996, 3.10404, 9.25347, 9.25347
-11.7533, 3.10458, 9.25023, 9.25023
-11.7071, 3.10512, 9.24695, 9.24695
-11.6609, 3.10567, 9.24366, 9.24366
-11.6146, 3.10622, 9.24034, 9.24034
-11.5684, 3.10678, 9.237, 9.237
-11.5223, 3.10734, 9.23364, 9.23364
-11.4761, 3.1079, 9.23025, 9.23025
-11.4299, 3.10847, 9.22683, 9.22683
-11.3838, 3.10905, 9.22339, 9.22339
-11.3377, 3.10962, 9.21993, 9.21993
-11.2916, 3.11021, 9.21644, 9.21644
-11.2455, 3.1108, 9.21293, 9.21293
-11.1994, 3.11139, 9.20939, 9.20939
